Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,Close,close_lag_1,close_lag_2,close_lag_3,close_lag_5,close_lag_10,rolling_mean_5,rolling_std_5,rolling_mean_10,rolling_std_10,rolling_mean_20,rolling_std_20,daily_return,target
2018-02-13,38.607887268066406,38.70420816084328,37.97593331088665,38.046412100350224,130196800,38.607887268066406,38.224952697753906,36.74489974975586,36.300907135009766,38.144596099853516,39.066463470458984,37.44133987426758,0.9712532604036151,37.79484519958496,1.0546056366507077,39.28383522033691,1.8473530682012251,0.010017921365145455,39.319705963134766
2018-02-14,39.319705963134766,39.359643097700136,38.264886694786455,38.30247226663081,162579600,39.319705963134766,38.607887268066406,38.224952697753906,36.74489974975586,37.32805252075195,39.17408752441406,37.83967056274414,1.2743056968215274,37.80940704345703,1.0765432294743293,39.154593276977536,1.7417573108049946,0.018437131514759786,40.63999938964844
2018-02-15,40.63999938964844,40.66348992516853,39.70263991420008,39.88823055901645,204588800,40.63999938964844,39.319705963134766,38.607887268066406,38.224952697753906,36.300907135009766,39.2559814453125,38.707489013671875,1.4321246776391787,37.947808837890626,1.339926734627791,39.08949356079101,1.654224619300034,0.03357841555965724,40.50843811035156
2018-02-16,40.50843811035156,41.06991676593039,40.35338910191299,40.491995093642714,160704400,40.50843811035156,40.63999938964844,39.319705963134766,38.607887268066406,36.74489974975586,37.552650451660156,39.46019668579102,1.0911852730941682,38.243387603759764,1.5522613232163733,39.02717514038086,1.5698568740045067,-0.0032372362517895104,40.37217712402344
2018-02-20,40.37217712402344,40.938348059316176,40.27115672319348,40.419161773030865,135722000,40.37217712402344,40.50843811035156,40.63999938964844,39.319705963134766,38.224952697753906,36.614437103271484,39.88964157104492,0.8869198474571207,38.61916160583496,1.5688580780713792,38.97512378692627,1.5023888052366141,-0.0033637679625397876,40.188934326171875
2018-02-21,40.188934326171875,40.90545828630088,40.174835705295834,40.60240425439604,149886400,40.188934326171875,40.37217712402344,40.50843811035156,40.63999938964844,38.607887268066406,38.144596099853516,40.205850982666014,0.522792349631334,38.823595428466795,1.632070366057117,38.91344223022461,1.419665329580492,-0.004538838648424637,40.524871826171875
2018-02-22,40.524871826171875,40.865514959365235,40.339281236814955,40.36042378787491,123967600,40.524871826171875,40.188934326171875,40.37217712402344,40.50843811035156,39.319705963134766,37.32805252075195,40.44688415527344,0.17268737272695997,39.14327735900879,1.6196230886391785,38.901547241210935,1.4042679249891639,0.008358955160979065,41.22966003417969
2018-02-23,41.22966003417969,41.2648976259703,40.76920185482098,40.799743490838885,135249600,41.22966003417969,40.524871826171875,40.188934326171875,40.37217712402344,40.63999938964844,36.300907135009766,40.564816284179685,0.3953442684880171,39.63615264892578,1.3925705330689533,38.96127490997314,1.4784630004958972,0.017391497523568722,42.044857025146484
2018-02-26,42.044857025146484,42.14352586821339,41.396460234407215,41.429349848762854,152648800,42.044857025146484,41.22966003417969,40.524871826171875,40.188934326171875,40.50843811035156,36.74489974975586,40.872100067138675,0.7649205583906618,40.16614837646485,1.1588707596965686,39.05708312988281,1.613972449186433,0.019772100722901698,41.90860366821289
2018-02-27,41.90860366821289,42.39959996000254,41.85457149250912,42.07540332108041,155712400,41.90860366821289,42.044857025146484,41.22966003417969,40.524871826171875,40.37217712402344,38.224952697753906,41.179385375976565,0.8204738422770648,40.53451347351074,1.053977349144965,39.18760814666748,1.735474716039429,-0.003240666435186168,41.84517288208008
2018-02-28,41.84517288208008,42.43249005630509,41.82872986524554,42.112989370138706,151128400,41.84517288208008,41.90860366821289,42.044857025146484,41.22966003417969,40.188934326171875,38.607887268066406,41.510633087158205,0.6337120390706863,40.85824203491211,0.8791253233686565,39.32654361724853,1.8337119428957829,-0.0015135504545794598,41.11219787597656
2018-03-01,41.11219787597656,42.235147908327306,40.562469918991304,41.943837330028686,195208000,41.11219787597656,41.84517288208008,41.90860366821289,42.044857025146484,40.524871826171875,39.319705963134766,41.62809829711914,0.425558095312694,41.03749122619629,0.6937698631376921,39.42344913482666,1.8759558263453662,-0.017516357458219667,41.39646530151367
2018-03-02,41.39646530151367,41.41760785946614,40.5131379769265,40.595363815229945,153816000,41.39646530151367,41.11219787597656,41.84517288208008,41.90860366821289,41.22966003417969,40.63999938964844,41.661459350585936,0.39170612893518614,41.113137817382814,0.6868194139193946,39.53047332763672,1.9262816484729215,0.006914430271878436,41.53976821899414
2018-03-05,41.53976821899414,41.75590049541586,40.9994357355902,41.16153583908132,113605600,41.53976821899414,41.39646530151367,41.11219787597656,41.84517288208008,42.044857025146484,40.50843811035156,41.56044158935547,0.3280726977405812,41.21627082824707,0.6629459296390905,39.72982921600342,1.9171152399647486,0.003461718686286641,41.50453186035156
2018-03-06,41.50453186035156,41.87571676450101,41.37767292119403,41.79584248485739,95154000,41.50453186035156,41.53976821899414,41.39646530151367,41.11219787597656,41.90860366821289,40.37217712402344,41.479627227783205,0.26447166174868136,41.32950630187988,0.5960847503927293,39.974333953857425,1.8075795992652657,-0.0008482560243672221,41.11924743652344
2018-03-07,41.11924743652344,41.311889179650166,40.94070431594449,41.09810487975081,126814000,41.11924743652344,41.50453186035156,41.53976821899414,41.39646530151367,41.84517288208008,40.188934326171875,41.334442138671875,0.20654143503436345,41.422537612915036,0.4539468125009788,40.12306652069092,1.771113162980864,-0.009282948308499739,41.567955017089844
2018-03-08,41.567955017089844,41.61024012699742,41.128642980010106,41.22496025858815,95096400,41.567955017089844,41.11924743652344,41.50453186035156,41.53976821899414,41.11219787597656,40.524871826171875,41.425593566894534,0.1831872643602223,41.526845932006836,0.3267941043342061,40.335061645507814,1.6698054682451389,0.010912349046734882,42.282142639160156
2018-03-09,42.282142639160156,42.286842180896265,41.673682825885265,41.807592880114115,128740800,42.282142639160156,41.567955017089844,41.11924743652344,41.50453186035156,41.39646530151367,41.22966003417969,41.60272903442383,0.42135889790237535,41.63209419250488,0.38478438034813084,40.63412342071533,1.4272667771010303,0.017181206575514363,42.690914154052734
2018-03-12,42.690914154052734,42.84831473803731,42.33617584549344,42.354966841900726,128828400,42.690914154052734,42.282142639160156,41.567955017089844,41.11924743652344,41.53976821899414,42.044857025146484,41.83295822143555,0.6374418955692821,41.696699905395505,0.49905674892406154,40.931424140930176,1.1707238336870829,0.009667710512711647,42.2797966003418
2018-03-13,42.2797966003418,43.109088312159365,42.10830095845635,42.8953039621089,126774000,42.2797966003418,42.690914154052734,42.282142639160156,41.567955017089844,41.50453186035156,41.90860366821289,41.98801116943359,0.6318469473895778,41.7338191986084,0.5294482326488343,41.13416633605957,1.0185728990615397,-0.009630094877504769,41.920352935791016
2018-03-14,41.920352935791016,42.409001275131494,41.77234785465769,42.362016616189074,117473600,41.920352935791016,42.2797966003418,42.690914154052734,42.282142639160156,41.11924743652344,41.84517288208008,42.14823226928711,0.42379106540558614,41.74133720397949,0.5317339422150239,41.299789619445804,0.8397902702954148,-0.00850154668312375,41.96969223022461
2018-03-15,41.96969223022461,42.343228752111095,41.83343777308897,41.93445462660337,90975200,41.96969223022461,41.920352935791016,42.2797966003418,42.690914154052734,41.567955017089844,41.11219787597656,42.228579711914065,0.3087360389223222,41.8270866394043,0.48619485519313854,41.43228893280029,0.7099526716888269,0.0011769770762466436,41.821678161621094
2018-03-16,41.821678161621094,42.080095541605395,41.72770527232746,41.969679637122375,157618800,41.821678161621094,41.96969223022461,41.920352935791016,42.2797966003418,42.282142639160156,41.39646530151367,42.13648681640625,0.35410667331976686,41.86960792541504,0.4623590298424481,41.49137287139892,0.6894202804970226,-0.003526689397472471,41.182674407958984
2018-03-19,41.182674407958984,41.69246520374782,40.79739454647945,41.65722761279198,133787200,41.182674407958984,41.821678161621094,41.96969223022461,41.920352935791016,42.690914154052734,41.53976821899414,41.8348388671875,0.4027955920182044,41.83389854431152,0.5026943713382472,41.5250846862793,0.6544226224879309,-0.015279247073554991,41.1685905456543
2018-03-20,41.1685905456543,41.535075929863396,41.0981117599141,41.1685905456543,78597600,41.1685905456543,41.182674407958984,41.821678161621094,41.96969223022461,42.2797966003418,41.50453186035156,41.61259765625,0.4024676441201059,41.8003044128418,0.5371924280366127,41.56490535736084,0.6027694381567879,-0.0003419851310570987,40.235923767089844
2018-03-21,40.235923767089844,41.133342496005184,40.2335722043143,41.12159543622554,148219600,40.235923767089844,41.1685905456543,41.182674407958984,41.821678161621094,41.920352935791016,41.11924743652344,41.27571182250976,0.6857437893247863,41.711972045898435,0.7073112996860437,41.567254829406735,0.5971896597340113,-0.022654814415620117,39.66740417480469
2018-03-22,39.66740417480469,40.567170949186654,39.60867245620693,39.93756864647452,165963200,39.66740417480469,40.235923767089844,41.1685905456543,41.182674407958984,41.96969223022461,41.567955017089844,40.81525421142578,0.855265573336551,41.52191696166992,0.9603767198623939,41.524381446838376,0.6982000146946707,-0.014129651790178777,38.74882888793945
2018-03-23,38.74882888793945,39.91876340626609,38.74882888793945,39.55932567120972,164115200,38.74882888793945,39.66740417480469,40.235923767089844,41.1685905456543,41.821678161621094,42.282142639160156,40.20068435668945,1.0361781605984168,41.16858558654785,1.2545275681828452,41.400339889526364,0.9339020315800133,-0.023156929624567724,40.58830261230469
2018-03-26,40.58830261230469,40.66582888336004,39.10121559776646,39.484147413516105,150164800,40.58830261230469,38.74882888793945,39.66740417480469,40.235923767089844,41.182674407958984,42.690914154052734,40.081809997558594,0.923302307887897,40.95832443237305,1.1422055325447547,41.327512168884276,0.9377804633339937,0.04747172436320435,39.54759216308594
2018-03-27,39.54759216308594,41.147443725030264,39.213996406406345,40.80210090680353,163690400,39.54759216308594,40.58830261230469,38.74882888793945,39.66740417480469,41.1685905456543,42.2797966003418,39.75761032104492,0.7051095997602214,40.68510398864746,1.1174914388624786,41.20946159362793,1.006843448890213,-0.02564064970046931,39.11061477661133
2018-03-28,39.11061477661133,39.94225770104378,38.80756076548001,39.291509426115354,166674000,39.11061477661133,39.54759216308594,40.58830261230469,38.74882888793945,40.235923767089844,41.920352935791016,39.53254852294922,0.6937711452156391,40.404130172729495,1.125600951021381,41.07273368835449,1.09755900448787,-0.01104940560407841,39.41603088378906
2018-03-29,39.41603088378906,40.34869086628051,39.20929408624951,39.42307840327794,153594000,39.41603088378906,39.11061477661133,39.54759216308594,40.58830261230469,39.66740417480469,41.96969223022461,39.48227386474609,0.6906566105609512,40.148764038085936,1.0152194360591527,40.987925338745114,1.1582049913005514,0.007809033658053854,39.15761184692383
2018-04-02,39.15761184692383,39.68854890632688,38.63842543352329,39.14821634870157,150347200,39.15761184692383,39.41603088378906,39.11061477661133,39.54759216308594,38.74882888793945,41.821678161621094,39.564030456542966,0.6004309712923905,39.88235740661621,0.8660286496788946,40.875982666015624,1.2230216371370928,-0.0065561912519079835,39.5593376159668
2018-04-03,39.5593376159668,39.64391143708724,38.73474554856729,39.38314245402419,121112000,39.5593376159668,39.15761184692383,39.41603088378906,39.11061477661133,40.58830261230469,41.182674407958984,39.35823745727539,0.21284042502229064,39.720023727416994,0.7378682391960389,40.776961135864255,1.2463989019320114,0.010259199938275287,40.3157958984375
2018-04-04,40.3157958984375,40.40976520228885,38.70889714356491,38.734739239828905,138422000,40.3157958984375,39.5593376159668,39.15761184692383,39.41603088378906,39.54759216308594,41.1685905456543,39.511878204345706,0.48585999884773046,39.634744262695314,0.5853696484141465,40.71752433776855,1.238193798914406,0.019122117003429917,40.595367431640625
2018-04-05,40.595367431640625,40.93131116470009,40.426219783553385,40.54368322890842,107732800,40.595367431640625,40.3157958984375,39.5593376159668,39.15761184692383,39.11061477661133,40.235923767089844,39.80882873535156,0.6156862496078997,39.67068862915039,0.635293346850487,40.69133033752441,1.2347847061095183,0.006934540841198267,39.556983947753906
2018-04-06,39.556983947753906,40.52018187700721,39.51469525092662,40.165443625813566,140021200,39.556983947753906,40.595367431640625,40.3157958984375,39.5593376159668,39.41603088378906,39.66740417480469,39.83701934814453,0.5961208609469941,39.659646606445314,0.6363155605383723,40.59078178405762,1.2415025448704096,-0.025578866495919117,39.949310302734375
2018-04-09,39.949310302734375,40.66348632700051,39.902325651152246,39.90937316965461,116070800,39.949310302734375,39.556983947753906,40.595367431640625,40.3157958984375,39.15761184692383,38.74882888793945,39.99535903930664,0.4601895642574701,39.77969474792481,0.5532005876037531,40.47414016723633,1.1824132680590282,0.009918004757355714,40.70108413696289
2018-04-10,40.70108413696289,40.87727930638697,40.297009594974334,40.64235241382153,113634400,40.70108413696289,39.949310302734375,39.556983947753906,40.595367431640625,39.5593376159668,40.58830261230469,40.22370834350586,0.4728408686903032,39.79097290039063,0.5723361261619692,40.37464866638184,1.0638402896330081,0.018818193068456113,40.51078414916992
2018-04-11,40.51078414916992,40.8584748625263,40.336937000142214,40.46144793637185,89726400,40.51078414916992,40.70108413696289,39.949310302734375,39.556983947753906,40.3157958984375,39.54759216308594,40.26270599365235,0.4900617984639402,39.887292098999026,0.6068349530476828,40.28619804382324,0.9661600892154804,-0.004675550831830244,40.91016387939453
2018-04-12,40.91016387939453,41.11220112545618,40.65174289558331,40.73866827270133,91557200,40.91016387939453,40.51078414916992,40.70108413696289,39.949310302734375,40.595367431640625,39.11061477661133,40.32566528320312,0.5588740882427066,40.067247009277345,0.6176513994199605,40.23568859100342,0.9004001478406924,0.009858602804478034,41.04877471923828
2018-04-13,41.04877471923828,41.309543712008065,40.84204149245945,41.060521780745006,100497200,41.04877471923828,40.91016387939453,40.51078414916992,40.70108413696289,39.556983947753906,39.41603088378906,40.6240234375,0.4290365094821089,40.23052139282227,0.6417136970604101,40.1896427154541,0.8276671106948373,0.0033881761083232043,41.30485916137695
2018-04-16,41.30485916137695,41.39178098807012,41.07228018423742,41.11926485853911,86313600,41.30485916137695,41.04877471923828,40.91016387939453,40.51078414916992,39.949310302734375,39.15761184692383,40.89513320922852,0.30703673759125494,40.44524612426758,0.6007558077839226,40.163801765441896,0.7807700991279636,0.006238540465342002,41.87336349487305
2018-04-17,41.87336349487305,42.03781157474124,41.44344692448237,41.462241502852926,106421600,41.87336349487305,41.30485916137695,41.04877471923828,40.91016387939453,40.70108413696289,39.5593376159668,41.12958908081055,0.5053508443723296,40.676648712158205,0.6639429048073094,40.1983362197876,0.84114847179569,0.0137636187373249,41.77938461303711
2018-04-18,41.77938461303711,42.00961547654327,41.5538568743234,41.77233709524598,83018000,41.77938461303711,41.87336349487305,41.30485916137695,41.04877471923828,40.51078414916992,40.3157958984375,41.38330917358398,0.42981483412201515,40.823007583618164,0.7332563708828448,40.228875923156735,0.888012309533476,-0.0022443595162219276,40.595367431640625
2018-04-19,40.595367431640625,41.203827218251746,40.56247781032921,40.82089523929037,139235200,40.595367431640625,41.77938461303711,41.87336349487305,41.30485916137695,40.91016387939453,40.595367431640625,41.320349884033206,0.5282351571754671,40.823007583618164,0.7332563708828448,40.24684810638428,0.8917917429199542,-0.02833974680007656,38.93207931518555
2018-04-20,38.93207931518555,40.22417703818973,38.863948518722765,40.07852353288215,261964400,38.93207931518555,40.595367431640625,41.77938461303711,41.87336349487305,41.04877471923828,39.556983947753906,40.897010803222656,1.209352396769412,40.76051712036133,0.867482144470265,40.21008186340332,0.9312239912036275,-0.040972362653347694,38.819313049316406
2018-04-23,38.819313049316406,39.213988427152856,38.54914502750533,39.19284587149001,146062000,38.819313049316406,38.93207931518555,40.595367431640625,41.77938461303711,41.30485916137695,39.949310302734375,40.39990158081055,1.4802898919290903,40.647517395019534,1.041113442638122,40.21360607147217,0.9255187321927981,-0.002896487109157686,38.27898406982422
2018-04-24,38.27898406982422,39.075386001140814,37.87490957405361,38.92033340945452,134768000,38.27898406982422,38.819313049316406,38.93207931518555,40.595367431640625,41.87336349487305,40.70108413696289,39.681025695800784,1.458451322684666,40.405307388305665,1.281304831766392,40.09814014434814,1.015947334269372,-0.01391907628055522,38.445777893066406
2018-04-25,38.445777893066406,38.861599424791336,38.15447089081557,38.20380352230031,113528400,38.445777893066406,38.27898406982422,38.819313049316406,38.93207931518555,41.77938461303711,40.51078414916992,39.01430435180664,0.9231009260220054,40.19880676269531,1.4211843284554588,40.04304943084717,1.0755005916384843,0.0043573210547578345,38.579689025878906
2018-04-26,38.579689025878906,38.93442729205529,38.37999976208661,38.55619490612709,111852000,38.579689025878906,38.445777893066406,38.27898406982422,38.819313049316406,40.595367431640625,40.91016387939453,38.611168670654294,0.26692668024996447,39.96575927734375,1.4813764640036045,40.016503143310544,1.105851044324765,0.0034831167465245727,38.13331985473633
2018-04-27,38.13331985473633,38.60552143172579,37.73629298962101,38.5279951576472,142623200,38.13331985473633,38.579689025878906,38.445777893066406,38.27898406982422,38.93207931518555,41.04877471923828,38.45141677856445,0.2658721142233526,39.67421379089355,1.53062115700287,39.95236759185791,1.1773916107708287,-0.011570056224226133,38.82402420043945
2018-04-30,38.82402420043945,39.29387807301517,38.02057450849904,38.08870532745483,169709600,38.82402420043945,38.13331985473633,38.579689025878906,38.445777893066406,38.819313049316406,41.30485916137695,38.45235900878906,0.2675051916788443,39.426130294799805,1.4350212519324386,39.935688209533694,1.1915210795254114,0.01811288260068289,39.72612380981445
2018-05-01,39.72612380981445,39.74961433928861,38.82635372441804,39.09417013637348,214277600,39.72612380981445,38.82402420043945,38.13331985473633,38.579689025878906,38.27898406982422,41.87336349487305,38.74178695678711,0.6041132600264065,39.21140632629395,1.1630207740802796,39.944027519226076,1.1893300582734816,0.023235602901895636,41.481048583984375
2018-05-02,41.481048583984375,41.75826063293078,40.83030000247239,41.1662437822668,266157600,41.481048583984375,39.72612380981445,38.82402420043945,38.13331985473633,38.445777893066406,41.77938461303711,39.3488410949707,1.32600627701761,39.18157272338867,1.0914525971570226,40.00229015350342,1.2361218024087266,0.04417558537982402,41.55620574951172
2018-05-03,41.55620574951172,41.69951125552429,40.980635747713265,41.31893094778877,136272800,41.55620574951172,41.481048583984375,39.72612380981445,38.82402420043945,38.579689025878906,40.595367431640625,39.94414443969727,1.544514813645051,39.27765655517578,1.2591515860968316,40.05033206939697,1.2783356285551126,0.001811843434361915,43.186607360839844
2018-05-04,43.186607360839844,43.28527621703222,41.856920403424276,41.875714983370386,224805200,43.186607360839844,41.55620574951172,41.481048583984375,39.72612380981445,38.13331985473633,38.93207931518555,40.95480194091797,1.708028192967929,39.70310935974121,1.7518097415120408,40.23181324005127,1.450640868066317,0.03923364950967123,43.499053955078125
2018-05-07,43.499053955078125,44.08871902485771,43.40273309167816,43.50374991083004,169805600,43.499053955078125,43.186607360839844,41.55620574951172,41.481048583984375,38.82402420043945,38.819313049316406,41.889807891845706,1.5191498545881716,40.17108345031738,2.0832036837564973,40.40930042266846,1.6213678373269733,0.007234802947767571,43.708160400390625
2018-05-08,43.708160400390625,43.74809755230761,43.149033104151115,43.4591384033195,113611200,43.708160400390625,43.499053955078125,43.186607360839844,41.55620574951172,39.72612380981445,38.27898406982422,42.686215209960935,1.082222144425504,40.71400108337402,2.2370843130782907,40.559654235839844,1.781381097091667,0.004807149266474742,44.01588821411133
2018-05-09,44.01588821411133,44.025283709446526,43.51314497325852,43.82559806745985,92844800,44.01588821411133,43.708160400390625,43.499053955078125,43.186607360839844,41.481048583984375,38.445777893066406,43.19318313598633,0.9637609131737381,41.27101211547851,2.3020745547007846,40.73490943908691,1.941539418393213,0.007040511677950834,44.64550018310547
2018-05-10,44.64550018310547,44.723026479302476,44.084025114920664,44.10517125730131,111957200,44.64550018310547,44.01588821411133,43.708160400390625,43.499053955078125,41.55620574951172,38.579689025878906,43.81104202270508,0.5559051657168814,41.877593231201175,2.3132581290619085,40.92167625427246,2.1298171398352426,0.01430419774631031,44.4756965637207
2018-05-11,44.4756965637207,44.82237098712518,44.206847378072545,44.687948193562164,104848800,44.4756965637207,44.64550018310547,44.01588821411133,43.708160400390625,43.186607360839844,38.13331985473633,44.06885986328125,0.48877884325121734,42.51183090209961,2.023979911020154,41.09302234649658,2.2735784061271747,-0.0038033758987657817,44.37193298339844
2018-05-14,44.37193298339844,44.69738334833763,44.30354306537909,44.5747493038135,83115200,44.37193298339844,44.4756965637207,44.64550018310547,44.01588821411133,43.499053955078125,38.82402420043945,44.24343566894531,0.3776274665388136,43.06662178039551,1.621062217585812,41.246376037597656,2.3891206226792114,-0.0023330400272337792,43.96866226196289
2018-05-15,43.96866226196289,44.11723805875026,43.65264721346762,44.04884454020393,94780800,43.96866226196289,44.37193298339844,44.4756965637207,44.64550018310547,43.708160400390625,39.72612380981445,44.295536041259766,0.2940317083326239,43.49087562561035,1.1306547516418552,41.35114097595215,2.4628638103054215,-0.009088419059553488,44.37900161743164
2018-05-16,44.37900161743164,44.4450380927892,43.86488799085089,43.88139800932075,76732400,44.37900161743164,43.96866226196289,44.37193298339844,44.4756965637207,44.01588821411133,41.481048583984375,44.36815872192383,0.249104349852975,43.780670928955075,0.9076815011876178,41.48112182617187,2.553582744603217,0.009332541277329964,44.098365783691406
2018-05-17,44.098365783691406,44.55116421714171,43.949790004496656,44.33655555797642,69176000,44.098365783691406,44.37900161743164,43.96866226196289,44.37193298339844,44.64550018310547,41.55620574951172,44.258731842041016,0.21459883602198984,44.03488693237305,0.4620483729625404,41.65627174377441,2.6091616626013914,-0.006323617555875849,43.93799591064453
2018-05-18,43.93799591064453,44.29174501015402,43.895547745993916,44.145529867217114,73190800,43.93799591064453,44.098365783691406,44.37900161743164,43.96866226196289,44.4756965637207,43.186607360839844,44.15119171142578,0.21341514148455426,44.110025787353514,0.3581975640386992,41.90656757354736,2.5739468749665577,-0.0036366398209292106,44.249298095703125
2018-05-21,44.249298095703125,44.63606364482012,44.07949823525937,44.336555057853765,73603200,44.249298095703125,43.93799591064453,44.098365783691406,44.37900161743164,44.37193298339844,43.499053955078125,44.12666473388672,0.1871325605068158,44.18505020141602,0.28762881615301344,42.1780668258667,2.5169097249740364,0.007085033775588778,44.138458251953125
2018-05-22,44.138458251953125,44.54409086890035,44.0488406556325,44.426174494172024,60962800,44.138458251953125,44.249298095703125,43.93799591064453,44.098365783691406,43.96866226196289,43.708160400390625,44.160623931884764,0.16544073795345704,44.22807998657227,0.2358917657319139,42.47104053497314,2.376258370567637,-0.0025048949592437753,44.42146682739258
2018-05-23,44.42146682739258,44.45448327580504,43.80830010142055,43.947444189787284,80233600,44.42146682739258,44.138458251953125,44.249298095703125,43.93799591064453,44.37900161743164,44.01588821411133,44.16911697387695,0.1799111550731512,44.26863784790039,0.23015165217944464,42.76982498168945,2.213611641686645,0.006411836449383257,44.37193298339844
2018-05-24,44.37193298339844,44.53465816586804,43.914420445273656,44.51815174366573,92936000,44.37193298339844,44.42146682739258,44.138458251953125,44.249298095703125,44.098365783691406,44.64550018310547,44.22383041381836,0.1940572693391434,44.24128112792969,0.19376068029462057,43.05943717956543,2.005695308258,-0.0011150879863245367,44.47333908081055
2018-05-25,44.47333908081055,44.725678244441816,44.25401275871705,44.390796181399885,69844000,44.47333908081055,44.37193298339844,44.42146682739258,44.138458251953125,43.93799591064453,44.4756965637207,44.33089904785156,0.1358930138605073,44.24104537963867,0.19344495405374632,43.37643814086914,1.6568224855015745,0.0022853657840429253,44.312984466552734
2018-05-29,44.312984466552734,44.51344379856481,44.070076955162946,44.242237500923224,90056400,44.312984466552734,44.47333908081055,44.37193298339844,44.42146682739258,44.249298095703125,44.37193298339844,44.34363632202148,0.12914978796880605,44.235150527954104,0.1898785362874333,43.650886154174806,1.2732545599821872,-0.0036056346919767224,44.21864700317383
2018-05-30,44.21864700317383,44.336563395182296,44.04884711079983,44.27053050353937,74762000,44.21864700317383,44.312984466552734,44.47333908081055,44.37193298339844,44.138458251953125,43.96866226196289,44.359674072265626,0.09868752853591552,44.260149002075195,0.1658285125662087,43.875512313842776,0.8799467987984433,-0.00212888986184423,44.070068359375
2018-05-31,44.070068359375,44.39080106892208,43.8979114457168,44.152611267873816,109931200,44.070068359375,44.21864700317383,44.312984466552734,44.47333908081055,44.42146682739258,44.37900161743164,44.28939437866211,0.1535528091910044,44.22925567626953,0.16995182028973788,44.0049633026123,0.6759424351453616,-0.003360090230444257,44.86481857299805
2018-06-01,44.86481857299805,44.86953263652804,44.277593796553276,44.334194945609255,93770000,44.86481857299805,44.070068359375,44.21864700317383,44.312984466552734,44.37193298339844,44.098365783691406,44.38797149658203,0.304149224111351,44.305900955200194,0.25560725838969867,44.17039394378662,0.3891053793356419,0.018033786722138734,45.23979187011719
