Date,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT,Open,High,Low,Close,Volume,daily_return,close_lag_1,return_lag_1,close_lag_2,return_lag_2,close_lag_3,return_lag_3,close_lag_5,return_lag_5,close_lag_10,return_lag_10,rolling_mean_5,rolling_std_5,price_vs_rolling_mean_5,momentum_5,rolling_mean_10,rolling_std_10,price_vs_rolling_mean_10,momentum_10,rolling_mean_20,rolling_std_20,price_vs_rolling_mean_20,momentum_20,high_low_range,open_close_diff,volume_change,target,next_close
2015-02-18,37.28414535522461,37.42975479346381,37.16423362217449,37.36979892693875,27111700,37.36979892693875,37.42975479346381,37.16423362217449,37.28414535522461,27111700,-0.0011474655757772734,37.32697677612305,0.0004588696653717861,37.30985641479492,0.018101928496242703,36.646484375,0.016753161340278266,36.22975158691406,0.005665131744676533,35.37928771972656,0.007751931245970178,36.92202377319336,0.5689338428529465,0.009807739257623238,0.029102980896269504,36.46192932128906,0.63715279336865,0.022549987047873588,0.05384103972324872,36.787233543396,1.735196876519692,0.01350772439146386,-0.05497365063124293,0.007121557132651493,-0.0022920533204259428,-0.19539585169621054,-0.0006888814654257835,37.258460998535156
2015-02-19,37.258460998535156,37.284155443326796,36.87302798990778,36.98437602958915,27603400,36.98437602958915,37.284155443326796,36.87302798990778,37.258460998535156,27603400,-0.0006888814654257835,37.28414535522461,-0.0011474655757772734,37.32697677612305,0.0004588696653717861,37.30985641479492,0.018101928496242703,36.04265594482422,-0.005164143663557996,35.583412170410156,0.005769603172925963,37.165184783935544,0.29112227391291395,0.0025097740033281912,0.033732393516508585,36.629434204101564,0.5996077059846044,0.017172713914406,0.047073867455519336,36.69749164581299,1.6564576428463647,0.015286313248229044,-0.04595867698524303,0.011034472235317954,0.007410831231186005,0.018136081470361498,0.008275757283495722,37.566802978515625
2015-02-20,37.566802978515625,37.58393369547487,37.07858898090292,37.2670203327542,29721100,37.2670203327542,37.58393369547487,37.07858898090292,37.566802978515625,29721100,0.008275757283495722,37.258460998535156,-0.0006888814654257835,37.28414535522461,-0.0011474655757772734,37.32697677612305,0.0004588696653717861,36.646484375,0.016753161340278266,36.10218811035156,0.014579151022868997,37.34924850463867,0.12435685251059966,0.00582486884173683,0.02511342136118966,36.77589569091797,0.6343786736600588,0.021506132556085467,0.040568590016961226,36.571713829040526,1.471038988476888,0.027209256698408568,-0.06275968726653247,0.013451895676641767,0.008044180701453733,0.07671881000166647,0.006611959976896564,37.81519317626953
2015-02-23,37.81519317626953,37.849451342568656,37.38693505770408,37.4297602160906,32518800,37.4297602160906,37.849451342568656,37.38693505770408,37.81519317626953,32518800,0.006611959976896564,37.566802978515625,0.008275757283495722,37.258460998535156,-0.0006888814654257835,37.28414535522461,-0.0011474655757772734,37.30985641479492,0.018101928496242703,36.06816101074219,-0.0009425218079681663,37.45031585693359,0.23787505062783212,0.009742970412581542,0.013544323404960146,36.950598907470706,0.657940005804999,0.023398653725853924,0.048436962588888965,36.45622940063477,1.2517285731304404,0.037276586141163026,-0.057562501562723245,0.01223096448849622,0.01029750011631757,0.0941317784335034,-0.001359120817397197,37.763797760009766
2015-02-24,37.763797760009766,37.943665370088404,37.61818831326764,37.81518990603932,25271700,37.81518990603932,37.943665370088404,37.61818831326764,37.763797760009766,25271700,-0.001359120817397197,37.81519317626953,0.006611959976896564,37.566802978515625,0.008275757283495722,37.258460998535156,-0.0006888814654257835,37.32697677612305,0.0004588696653717861,36.02566146850586,-0.0011783118696756523,37.537680053710936,0.2604006620350124,0.006023752825834894,0.011702554602979198,37.124412536621094,0.61460346675595,0.017222770131593457,0.048247172172630526,36.3454044342041,0.9951118021360991,0.03902538293041635,-0.05543979134772403,0.008618758602860443,-0.0013590344556579546,-0.22285877707664492,-0.0022679811906658465,37.67815017700195
2015-02-25,37.67815017700195,37.76380049256559,37.5154100031409,37.643888743836456,29759800,37.643888743836456,37.76380049256559,37.5154100031409,37.67815017700195,29759800,-0.0022679811906658465,37.763797760009766,-0.001359120817397197,37.81519317626953,0.006611959976896564,37.566802978515625,0.008275757283495722,37.28414535522461,-0.0011474655757772734,36.22975158691406,0.005665131744676533,37.61648101806641,0.22115496345163255,0.001639418607655596,0.01056762379889542,37.269252395629884,0.5473225845476168,0.01097145113165765,0.039978154048702974,36.415272331237794,1.038447943463143,0.034679895684339934,0.03851508896419986,0.006592427925941712,0.0009101459575189837,0.1775939093927199,0.0015913576260888629,37.73810958862305
2015-02-26,37.73810958862305,37.88371579219916,37.59250011769652,37.67815370863872,28957300,37.67815370863872,37.88371579219916,37.59250011769652,37.73810958862305,28957300,0.0015913576260888629,37.67815017700195,-0.0022679811906658465,37.763797760009766,-0.001359120817397197,37.81519317626953,0.006611959976896564,37.258460998535156,-0.0006888814654257835,36.04265594482422,-0.005164143663557996,37.71241073608398,0.09518494134184954,0.0006814428469956724,0.012873548107817712,37.43879776000976,0.3533789298359939,0.007994696585396088,0.047040197215052926,36.55064754486084,1.0248279750894282,0.03248812602580475,0.077289679924879,0.007716753109181659,0.0015912637452451103,-0.02696590702894508,-0.004766588775150904,37.5582275390625
2015-02-27,37.5582275390625,37.8580101173992,37.395490665576474,37.798054255201755,33807700,37.798054255201755,37.8580101173992,37.395490665576474,37.5582275390625,33807700,-0.004766588775150904,37.73810958862305,0.0015913576260888629,37.67815017700195,-0.0022679811906658465,37.763797760009766,-0.001359120817397197,37.566802978515625,0.008275757283495722,36.646484375,0.016753161340278266,37.71069564819336,0.09848454673237131,-0.004043099882146128,-0.00022827173922757016,37.529972076416016,0.21788514426076094,0.0007528772627103386,0.024879416937589882,36.6421594619751,1.029208619319705,0.025000384544421772,0.05122701790478157,0.012314730543172857,-0.006344948724609296,0.16750180438093332,0.0006844637395710951,37.58393478393555
2015-03-02,37.58393478393555,37.849452736117925,37.30128284694754,37.40406388432942,31924000,37.40406388432942,37.849452736117925,37.30128284694754,37.58393478393555,31924000,0.0006844637395710951,37.5582275390625,-0.004766588775150904,37.73810958862305,0.0015913576260888629,37.67815017700195,-0.0022679811906658465,37.81519317626953,0.006611959976896564,37.30985641479492,0.018101928496242703,37.66444396972656,0.0911719780260083,-0.0021375381475358113,-0.00611548885274793,37.55737991333008,0.20391027407897663,0.0007070480067232765,0.007346004393411265,36.80341987609863,0.8967459743633546,0.021207673375587932,0.0938686793974508,0.01458521818755103,0.004808859811660384,-0.05571807605959589,-0.013673618507078933,37.07002639770508
2015-03-03,37.07002639770508,37.54111300173783,36.907289468262306,37.30985319630827,31748600,37.30985319630827,37.54111300173783,36.907289468262306,37.07002639770508,31748600,-0.013673618507078933,37.58393478393555,0.0006844637395710951,37.5582275390625,-0.004766588775150904,37.73810958862305,0.0015913576260888629,37.763797760009766,-0.001359120817397197,37.32697677612305,0.0004588696653717861,37.525689697265626,0.26478607023508527,-0.012142702858669918,-0.01837133454409512,37.53168487548828,0.24766466861799483,-0.012300499679531063,-0.006883771486747681,36.90156421661377,0.8039370064429734,0.004565177240249962,0.05591132838994062,0.017098005992106865,-0.006427974866084974,-0.005494298960030064,-0.0050831036404246355,36.881595611572266
2015-03-04,36.881595611572266,37.010071105070374,36.727422405494046,36.83876717972228,25748700,36.83876717972228,37.010071105070374,36.727422405494046,36.881595611572266,25748700,-0.0050831036404246355,37.07002639770508,-0.013673618507078933,37.58393478393555,0.0006844637395710951,37.5582275390625,-0.004766588775150904,37.67815017700195,-0.0022679811906658465,37.28414535522461,-0.0011474655757772734,37.36637878417969,0.3691746910896371,-0.012973779862571866,-0.021141021034410845,37.49142990112305,0.31573119722144366,-0.01626596507946243,-0.010796807592531654,36.97667961120605,0.7200221509150497,-0.002571458568848106,0.042462920784243297,0.007663678723478043,0.001162591344087055,-0.18898156139168343,0.0011607017539505549,36.92440414428711
2015-03-05,36.92440414428711,37.03575213571171,36.67601372778191,36.89014272117967,23193500,36.89014272117967,37.03575213571171,36.67601372778191,36.92440414428711,23193500,0.0011607017539505549,36.881595611572266,-0.0050831036404246355,37.07002639770508,-0.013673618507078933,37.58393478393555,0.0006844637395710951,37.73810958862305,0.0015913576260888629,37.258460998535156,-0.0006888814654257835,37.2036376953125,0.34274417991856343,-0.00750554430489403,-0.021561902628563168,37.458024215698245,0.357966479070831,-0.014245814684147207,-0.008965932711530455,37.0437292098999,0.6416193184976301,-0.0032211947381610706,0.037685873615911136,0.009742565012669596,0.0009287419505635959,-0.09923607793791533,-0.01739715983586365,36.28202438354492
2015-03-06,36.28202438354492,36.92441149156137,36.102156777464266,36.83019419294299,36248800,36.83019419294299,36.92441149156137,36.102156777464266,36.28202438354492,36248800,-0.01739715983586365,36.92440414428711,0.0011607017539505549,36.881595611572266,-0.0050831036404246355,37.07002639770508,-0.013673618507078933,37.5582275390625,-0.004766588775150904,37.566802978515625,0.008275757283495722,36.94839706420898,0.465776913279883,-0.018035225709684743,-0.03397932328383335,37.32954635620117,0.5120044686675979,-0.02806147073582732,-0.03419983850383712,37.05272102355957,0.6288631845855233,-0.02080000115307612,0.004981312286215456,0.02266286757885608,-0.014883706736010171,0.5628861534481644,0.011567834055208115,36.70172882080078
2015-03-09,36.70172882080078,36.94155565020196,36.13642809071748,36.13642809071748,32108000,36.13642809071748,36.94155565020196,36.13642809071748,36.70172882080078,32108000,0.011567834055208115,36.28202438354492,-0.01739715983586365,36.92440414428711,0.0011607017539505549,36.881595611572266,-0.0050831036404246355,37.58393478393555,0.0006844637395710951,37.81519317626953,0.006611959976896564,36.77195587158203,0.3037565178769352,-0.001909799169413251,-0.0234729537555457,37.2181999206543,0.5157151367269863,-0.013876842538182554,-0.029444894021260493,37.0843994140625,0.5915045887918845,-0.010318910358748101,0.017565847337486895,0.021937047255064856,0.015643514313704743,-0.11423274701507358,-0.019136821444614927,35.99937438964844
2015-03-10,35.99937438964844,36.58180565974298,35.99937438964844,36.27345930882823,39159700,36.27345930882823,36.58180565974298,35.99937438964844,35.99937438964844,39159700,-0.019136821444614927,36.70172882080078,0.011567834055208115,36.28202438354492,-0.01739715983586365,36.92440414428711,0.0011607017539505549,37.07002639770508,-0.013673618507078933,37.763797760009766,-0.001359120817397197,36.5578254699707,0.402445353999514,-0.015275828721841966,-0.028881878760219082,37.041757583618164,0.6027896823177461,-0.02814075956349127,-0.04672261464734817,37.08308506011963,0.5940049002275621,-0.029223854183498044,-0.0007296765079637391,0.016178927549974943,-0.007556073349560165,0.21962439267472278,-0.0011892525394668896,35.95656204223633
2015-03-11,35.95656204223633,36.29060295227063,35.83665025579849,36.2392140537122,32215300,36.2392140537122,36.29060295227063,35.83665025579849,35.95656204223633,32215300,-0.0011892525394668896,35.99937438964844,-0.019136821444614927,36.70172882080078,0.011567834055208115,36.28202438354492,-0.01739715983586365,36.881595611572266,-0.0050831036404246355,37.67815017700195,-0.0022679811906658465,36.37281875610351,0.4281945340267936,-0.011444169797737658,-0.02508116999812482,36.8695987701416,0.6451929831473494,-0.024763945319759895,-0.04569194949003763,37.06942558288574,0.6173431646283903,-0.030021062456473624,-0.007540475236832989,0.012625030611628228,-0.007799617592615016,-0.1773353728450422,-0.02286851711319482,35.1342887878418
2015-03-12,35.1342887878418,35.67389481457991,34.9972463504392,35.39980993977471,59992500,35.39980993977471,35.67389481457991,34.9972463504392,35.1342887878418,59992500,-0.02286851711319482,35.95656204223633,-0.0011892525394668896,35.99937438964844,-0.019136821444614927,36.70172882080078,0.011567834055208115,36.92440414428711,0.0011607017539505549,37.73810958862305,0.0015913576260888629,36.01479568481445,0.5749368834555125,-0.02444847680599005,-0.04848054824257131,36.60921669006348,0.7692324663884843,-0.040288431044797735,-0.06899711801054886,37.02400722503662,0.7214889960370419,-0.051040354052139025,-0.02520255883398248,0.019258920202616017,-0.007500637782650353,0.8622362666186563,0.008776532823292493,35.44264602661133
2015-03-13,35.44264602661133,35.51973262564894,34.78312807203411,34.86021467107172,58007700,34.86021467107172,35.51973262564894,34.78312807203411,35.44264602661133,58007700,0.008776532823292493,35.1342887878418,-0.02286851711319482,35.95656204223633,-0.0011892525394668896,35.99937438964844,-0.019136821444614927,36.28202438354492,-0.01739715983586365,37.5582275390625,-0.004766588775150904,35.846920013427734,0.5994252515053932,-0.01127778862633022,-0.023134826989264612,36.39765853881836,0.7701489245479817,-0.02623829527903576,-0.056328044507714226,36.96381530761719,0.8005294121879244,-0.041152929380977366,-0.03285003647471085,0.020783001163676346,0.0167076238926014,-0.03308413551693967,0.004349764833506464,35.5968132019043
2015-03-16,35.5968132019043,35.665332796483234,35.356986452503286,35.519726615909306,35273500,35.519726615909306,35.665332796483234,35.356986452503286,35.5968132019043,35273500,0.004349764833506464,35.44264602661133,0.008776532823292493,35.1342887878418,-0.02286851711319482,35.95656204223633,-0.0011892525394668896,36.70172882080078,0.011567834055208115,37.58393478393555,0.0006844637395710951,35.625936889648436,0.3622603151053206,-0.0008174855256256608,-0.03010527444882305,36.19894638061523,0.6812897082895909,-0.016633997365000153,-0.05287156848943353,36.87816314697265,0.8515720420272276,-0.03474549260931781,-0.04591395887043215,0.008662189568235097,0.002170247165147482,-0.39191693516550385,0.0033687006717362245,35.71672821044922
2015-03-17,35.71672821044922,35.82807623759521,35.24564492731641,35.43407628015942,31673400,35.43407628015942,35.82807623759521,35.24564492731641,35.71672821044922,31673400,0.0033687006717362245,35.5968132019043,0.004349764833506464,35.44264602661133,0.008776532823292493,35.1342887878418,-0.02286851711319482,35.99937438964844,-0.019136821444614927,37.07002639770508,-0.013673618507078933,35.5694076538086,0.30730272883759935,0.004141777059502028,-0.00785141919800958,36.063616561889646,0.6207534282980282,-0.009618789919339399,-0.036506534220856146,36.79765071868896,0.8824659327967314,-0.029374769506433807,-0.043139003068254245,0.016306961456464108,0.007976839245223029,-0.10206245481735576,0.019184387444694195,36.40193176269531
2015-03-18,36.40193176269531,36.68458362470984,35.39980956249706,35.48545985970482,44194800,35.48545985970482,36.68458362470984,35.39980956249706,36.40193176269531,44194800,0.019184387444694195,35.71672821044922,0.0033687006717362245,35.5968132019043,0.004349764833506464,35.44264602661133,0.008776532823292493,35.95656204223633,-0.0011892525394668896,36.881595611572266,-0.0050831036404246355,35.65848159790039,0.46938174826642204,0.0208491817789207,0.012386326588616381,36.01565017700195,0.5667032416900722,0.010725381432653558,-0.013005506972329828,36.7535400390625,0.8789101429432469,-0.009566650613614058,-0.023661896608437982,0.03529411764705883,0.025826688074886285,0.39532857224042894,-0.0049409235353073955,36.22207260131836
2015-03-19,36.22207260131836,36.47902682004379,36.16211672586076,36.1963748923007,33879100,36.1963748923007,36.47902682004379,36.16211672586076,36.22207260131836,33879100,-0.0049409235353073955,36.40193176269531,0.019184387444694195,35.71672821044922,0.0033687006717362245,35.5968132019043,0.004349764833506464,35.1342887878418,-0.02286851711319482,36.92440414428711,0.0011607017539505549,35.8760383605957,0.41457173518789175,0.00964527457699238,0.030960746638280856,35.94541702270508,0.4781704207889765,0.007696546640105106,-0.019020795575313665,36.70172061920166,0.878125550445981,-0.013068815570253078,-0.027816189113596068,0.008749087819218135,0.0007099525600040782,-0.23341433833844705,0.013951283142498827,36.7274169921875
2015-03-20,36.7274169921875,36.81306730856211,36.39337618403632,36.45333205896858,71904500,36.45333205896858,36.81306730856211,36.39337618403632,36.7274169921875,71904500,0.013951283142498827,36.22207260131836,-0.0049409235353073955,36.40193176269531,0.019184387444694195,35.71672821044922,0.0033687006717362245,35.44264602661133,0.008776532823292493,36.28202438354492,-0.01739715983586365,36.132992553710935,0.4728552280677438,0.016451015995781804,0.036249295964289274,35.989956283569335,0.5308488528524837,0.020490736437900114,0.012275847784408045,36.65975131988525,0.854340297603062,0.0018457755403689102,-0.02234382273115354,0.011427188702517951,0.0075187895793874335,1.1223851873278807,-0.00046676981164683884,36.71027374267578
2015-03-23,36.71027374267578,36.941533438756096,36.64175089908945,36.72740445357236,26246100,36.72740445357236,36.941533438756096,36.64175089908945,36.71027374267578,26246100,-0.00046676981164683884,36.7274169921875,0.013951283142498827,36.22207260131836,-0.0049409235353073955,36.40193176269531,0.019184387444694195,35.5968132019043,0.004349764833506464,36.70172882080078,0.011567834055208115,36.35568466186523,0.41598517566790877,0.009753332501051482,0.031279781548307684,35.990810775756835,0.532127212937833,0.019990185033663455,0.00023282069127383842,36.604505348205564,0.8102798029415351,0.002889491155913193,-0.029218928710567305,0.008166175544426581,-0.0004664285742880567,-0.6349866837263314,0.0009339755748969392,36.74456024169922
2015-03-24,36.74456024169922,36.97581682825727,36.616081455965855,36.64177590617203,25513300,36.64177590617203,36.97581682825727,36.616081455965855,36.74456024169922,25513300,0.0009339755748969392,36.71027374267578,-0.00046676981164683884,36.7274169921875,0.013951283142498827,36.22207260131836,-0.0049409235353073955,35.71672821044922,0.0033687006717362245,35.99937438964844,-0.019136821444614927,36.56125106811523,0.23656172471165712,0.005013755498751271,0.028777328796574908,36.06532936096191,0.5831875116077146,0.018833347505000875,0.020699966726784425,36.55354347229004,0.7642756475469399,0.0052256703800546145,-0.026989804489152225,0.009790166760063045,0.002805113370879946,-0.027920338640788578,-0.033566727011826614,35.511165618896484
2015-03-25,35.511165618896484,36.77024564690157,35.49403490052255,36.76167865403938,43469900,36.76167865403938,36.77024564690157,35.49403490052255,35.511165618896484,43469900,-0.033566727011826614,36.74456024169922,0.0009339755748969392,36.71027374267578,-0.00046676981164683884,36.7274169921875,0.013951283142498827,36.40193176269531,0.019184387444694195,35.95656204223633,-0.0011892525394668896,36.38309783935547,0.5344272035057791,-0.02396531005437974,-0.024470298708479166,36.02078971862793,0.6088603552048492,-0.014148054601587412,-0.012387069231386993,36.445194244384766,0.7499209884150088,-0.025628306964839087,-0.05751302937977454,0.03593829501614315,-0.03401675551629055,0.7038133052172788,-0.006030268000810857,35.29702377319336
2015-03-26,35.29702377319336,35.639631482048685,35.04863334764071,35.30559076295683,37495600,35.30559076295683,35.639631482048685,35.04863334764071,35.29702377319336,37495600,-0.006030268000810857,35.511165618896484,-0.033566727011826614,36.74456024169922,0.0009339755748969392,36.71027374267578,-0.00046676981164683884,36.22207260131836,-0.0049409235353073955,35.1342887878418,-0.02286851711319482,36.19808807373047,0.7288577409909855,-0.024892593738701452,-0.025538263321004173,36.03706321716309,0.5842091867741634,-0.02053550922033165,0.004631799617013321,36.32313995361328,0.7267073773671134,-0.028249655226126547,-0.06468489921831178,0.016743568472104838,-0.00024265249719207784,-0.13743532881373088,-0.005823253523785987,35.09148025512695
2015-03-27,35.09148025512695,35.48547704080417,34.97156847403832,35.21995576314292,34401400,35.21995576314292,35.48547704080417,34.97156847403832,35.09148025512695,34401400,-0.005823253523785987,35.29702377319336,-0.006030268000810857,35.511165618896484,-0.033566727011826614,36.74456024169922,0.0009339755748969392,36.7274169921875,0.013951283142498827,35.44264602661133,0.008776532823292493,35.87090072631836,0.7959378721289448,-0.02172848898158697,-0.04454265698588433,36.00194664001465,0.6324701984165217,-0.02528936543325,-0.009908000977712272,36.19980258941651,0.715294227098207,-0.03061680603235073,-0.06567794716537145,0.014644824414061753,-0.0036478043550075773,-0.0825216825440852,-0.0002444825378700166,35.08290100097656
2015-03-30,35.08290100097656,35.57968194028548,35.040075846603344,35.20281274016152,35049700,35.20281274016152,35.57968194028548,35.040075846603344,35.08290100097656,35049700,-0.0002444825378700166,35.09148025512695,-0.005823253523785987,35.29702377319336,-0.006030268000810857,35.511165618896484,-0.033566727011826614,36.71027374267578,-0.00046676981164683884,35.5968132019043,0.004349764833506464,35.54542617797851,0.6929640112627196,-0.013012227640373575,-0.04433017179622378,35.950555419921876,0.6875292459152273,-0.024134659640460132,-0.014437028337700775,36.074750900268555,0.6782391878301219,-0.027494296552013298,-0.06654528849459362,0.015380885795821678,-0.003406311310123076,0.018845163278238708,-0.007323874072337588,34.825958251953125
