Date,Close_TSLA,High_TSLA,Low_TSLA,Open_TSLA,Volume_TSLA,Close,close_lag_1,close_lag_2,close_lag_3,close_lag_5,close_lag_10,rolling_mean_5,rolling_std_5,rolling_mean_10,rolling_std_10,rolling_mean_20,rolling_std_20,daily_return,target
2018-03-09,21.81133270263672,21.89933204650879,21.4913330078125,21.606666564941406,82602000,21.81133270263672,21.940000534057617,22.15333366394043,21.8799991607666,22.341333389282227,23.469999313354492,22.001599884033205,0.17816543570118085,22.450933074951173,0.688936517452983,22.252033233642578,0.786905123318157,-0.005864531827206032,23.034000396728516
2018-03-12,23.034000396728516,23.1473331451416,21.766666412353516,21.907333374023438,123960000,23.034000396728516,21.81133270263672,21.940000534057617,22.15333366394043,22.22333335876465,23.827999114990234,22.163733291625977,0.5030458640678819,22.371533203125,0.542864312119604,22.368999862670897,0.7136870736732871,0.05605653312252623,22.78933334350586
2018-03-13,22.78933334350586,23.1473331451416,21.766666412353516,21.907333374023438,89487000,22.78933334350586,23.034000396728516,21.81133270263672,21.940000534057617,21.8799991607666,23.39933204650879,22.345600128173828,0.5379854092215651,22.310533332824708,0.4388484432684785,22.456033134460448,0.6472428771864509,-0.010621995702379428,21.775333404541016
2018-03-14,21.775333404541016,22.65399932861328,21.595333099365234,22.450666427612305,119511000,21.775333404541016,22.78933334350586,23.034000396728516,21.81133270263672,22.15333366394043,22.87066650390625,22.270000076293947,0.5952676090915047,22.201000022888184,0.4197890924771367,22.46593313217163,0.6344837224741713,-0.044494497652946774,21.706666946411133
2018-03-15,21.706666946411133,22.190000534057617,21.406667709350586,21.958667755126953,98472000,21.706666946411133,21.775333404541016,22.78933334350586,23.034000396728516,21.940000534057617,22.062000274658203,22.22333335876465,0.635399423681012,22.165466690063475,0.4470177752543274,22.476899814605712,0.618369861644131,-0.003153405592199232,21.42333221435547
2018-03-16,21.42333221435547,21.82666778564453,21.271333694458008,21.528667449951172,91759500,21.42333221435547,21.706666946411133,21.775333404541016,22.78933334350586,21.81133270263672,22.341333389282227,22.145733261108397,0.71677718383775,22.0736665725708,0.4982174771638458,22.434499740600586,0.6608223092257076,-0.01305288982206032,20.90399932861328
2018-03-19,20.90399932861328,21.383333206176758,20.64466667175293,21.100000381469727,112264500,20.90399932861328,21.42333221435547,21.706666946411133,21.775333404541016,23.034000396728516,22.22333335876465,21.719733047485352,0.6893079627303957,21.941733169555665,0.6151461413851731,22.361399745941164,0.7443790548493916,-0.024241461624452176,20.703332901000977
2018-03-20,20.703332901000977,21.083332061767578,20.583999633789062,20.9913330078125,71464500,20.703332901000977,20.90399932861328,21.42333221435547,21.706666946411133,22.78933334350586,21.8799991607666,21.302532958984376,0.4794076462767108,21.8240665435791,0.7300694613815625,22.28066635131836,0.831765653412501,-0.00959942757640797,21.101999282836914
2018-03-21,21.101999282836914,21.496000289916992,20.679332733154297,20.683332443237305,89376000,21.101999282836914,20.703332901000977,20.90399932861328,21.42333221435547,21.775333404541016,22.15333366394043,21.167866134643553,0.40166045713225046,21.71893310546875,0.7527318144504901,22.224766349792482,0.8726224030307861,0.019256145072983122,20.606666564941406
2018-03-22,20.606666564941406,21.254667282104492,20.545333862304688,20.926000595092773,74097000,20.606666564941406,21.101999282836914,20.703332901000977,20.90399932861328,21.706666946411133,21.940000534057617,20.94786605834961,0.32709439223277736,21.58559970855713,0.8239427408805116,22.10119972229004,0.9191756558728048,-0.02347326010471351,20.1026668548584
2018-03-23,20.1026668548584,20.75,20.030000686645508,20.75,99823500,20.1026668548584,20.606666564941406,21.101999282836914,20.703332901000977,21.42333221435547,21.81133270263672,20.683732986450195,0.3766381537499237,21.414733123779296,0.9408102493934413,21.932833099365233,0.9626271275727167,-0.024458090225057294,20.278667449951172
2018-03-26,20.278667449951172,20.506000518798828,19.423999786376953,20.48933219909668,125628000,20.278667449951172,20.1026668548584,20.606666564941406,21.101999282836914,20.90399932861328,23.034000396728516,20.558666610717772,0.3888373796060905,21.139199829101564,0.8079843286104169,21.75536651611328,0.9211289055895133,0.00875508689287341,18.61199951171875
2018-03-27,18.61199951171875,20.284666061401367,18.478666305541992,20.266666412353516,208080000,18.61199951171875,20.278667449951172,20.1026668548584,20.606666564941406,20.703332901000977,22.78933334350586,20.140399932861328,0.935230910106076,20.72146644592285,0.930611335038571,21.51599988937378,1.0797976558204843,-0.08218823758246674,17.185333251953125
2018-03-28,17.185333251953125,17.91200065612793,16.80666732788086,17.6386661529541,315021000,17.185333251953125,18.61199951171875,20.278667449951172,20.1026668548584,21.101999282836914,21.775333404541016,19.35706672668457,1.435123569602625,20.262466430664062,1.3776440989792935,21.23173322677612,1.4040673576480742,-0.0766530355251378,17.742000579833984
2018-03-29,17.742000579833984,18.06399917602539,16.547332763671875,17.099332809448242,227560500,17.742000579833984,17.185333251953125,18.61199951171875,20.278667449951172,20.606666564941406,21.706666946411133,18.784133529663087,1.3823888112431428,19.86599979400635,1.4823519002945558,21.015733242034912,1.589645251051397,0.032392000767142104,16.832000732421875
2018-04-02,16.832000732421875,17.35533332824707,16.305999755859375,17.083999633789062,241710000,16.832000732421875,17.742000579833984,17.185333251953125,18.61199951171875,20.1026668548584,21.42333221435547,18.13000030517578,1.3763026786761254,19.40686664581299,1.6481686121702035,20.740266609191895,1.8099321462278255,-0.05129071230255955,17.8353328704834
2018-04-03,17.8353328704834,18.22333335876465,16.965999603271484,17.988000869750977,282666000,17.8353328704834,16.832000732421875,17.742000579833984,17.185333251953125,20.278667449951172,20.90399932861328,17.641333389282227,0.6806096307558908,19.1,1.623945083952972,20.52086658477783,1.8850891188394245,0.05960860827013281,19.12933349609375
2018-04-04,19.12933349609375,19.224666595458984,16.799999237060547,16.851999282836914,298450500,19.12933349609375,17.8353328704834,16.832000732421875,17.742000579833984,18.61199951171875,20.703332901000977,17.744800186157228,0.8762623157847719,18.942600059509278,1.5245114106621276,20.38333330154419,1.881047771172358,0.07255264788199489,20.381332397460938
2018-04-05,20.381332397460938,20.417333602905273,19.213333129882812,19.28933334350586,286816500,20.381332397460938,19.12933349609375,17.8353328704834,16.832000732421875,17.185333251953125,21.101999282836914,18.38400001525879,1.3844456767434874,18.87053337097168,1.4248674413878093,20.294733238220214,1.8344449458470435,0.06544916484533281,19.953332901000977
2018-04-06,19.953332901000977,20.618667602539062,19.700000762939453,20.066667556762695,202804500,19.953332901000977,20.381332397460938,19.12933349609375,17.8353328704834,17.742000579833984,20.606666564941406,18.826266479492187,1.478124117900245,18.805200004577635,1.3493964452107936,20.195399856567384,1.794008804602302,-0.020999583742291605,19.310667037963867
2018-04-09,19.310667037963867,20.633333206176758,19.28066635131836,20.024667739868164,153747000,19.310667037963867,19.953332901000977,20.381332397460938,19.12933349609375,16.832000732421875,20.1026668548584,19.321999740600585,0.970591872510974,18.726000022888183,1.2865624837093106,20.07036657333374,1.7623210022999976,-0.03220844689083846,20.31333351135254
2018-04-10,20.31333351135254,20.47333335876465,19.57866668701172,19.931333541870117,164847000,20.31333351135254,19.310667037963867,19.953332901000977,20.381332397460938,17.8353328704834,20.278667449951172,19.817599868774415,0.5728571285750734,18.72946662902832,1.2912491157940886,19.93433322906494,1.6208434624658479,0.05192293313418306,20.062000274658203
2018-04-11,20.062000274658203,20.59866714477539,19.977333068847656,20.049333572387695,112243500,20.062000274658203,20.31333351135254,19.310667037963867,19.953332901000977,19.12933349609375,18.61199951171875,20.004133224487305,0.4256491083341756,18.874466705322266,1.3563642448834927,19.79796657562256,1.476284329414091,-0.012372820864378187,19.60533332824707
2018-04-12,19.60533332824707,20.26333236694336,19.57866668701172,20.154666900634766,114132000,19.60533332824707,20.062000274658203,20.31333351135254,19.310667037963867,20.381332397460938,17.185333251953125,19.84893341064453,0.3940291498632386,19.11646671295166,1.2316596681566534,19.689466571807863,1.4011381835668315,-0.022762782382571456,20.022666931152344
2018-04-13,20.022666931152344,20.26333236694336,19.73200035095215,20.239999771118164,109908000,20.022666931152344,19.60533332824707,20.062000274658203,20.31333351135254,19.953332901000977,17.742000579833984,19.862800216674806,0.39979948873833393,19.344533348083495,1.1578124789278639,19.605266571044922,1.3218947387254076,0.021286738456213206,19.413999557495117
2018-04-16,19.413999557495117,19.977333068847656,19.267332077026367,19.933332443237305,95077500,19.413999557495117,20.022666931152344,19.60533332824707,20.062000274658203,19.310667037963867,16.832000732421875,19.883466720581055,0.36530603181095794,19.60273323059082,0.7520417573711085,19.504799938201906,1.2508956329454541,-0.030398916175858104,19.179332733154297
2018-04-17,19.179332733154297,19.47800064086914,18.833999633789062,19.257999420166016,105000000,19.179332733154297,19.413999557495117,20.022666931152344,19.60533332824707,20.31333351135254,17.8353328704834,19.656666564941407,0.3832824183811337,19.73713321685791,0.4672652861424599,19.418566608428954,1.2080759829292174,-0.012087505392479714,19.55666732788086
2018-04-18,19.55666732788086,20.016000747680664,19.21066665649414,19.405332565307617,98365500,19.55666732788086,19.179332733154297,19.413999557495117,20.022666931152344,20.062000274658203,19.12933349609375,19.555599975585938,0.3091333865504251,19.77986660003662,0.4229417670513228,19.36123332977295,1.1705196622695417,0.019674020987929586,20.005332946777344
2018-04-19,20.005332946777344,20.067333221435547,19.23666763305664,19.405332565307617,91359000,20.005332946777344,19.55666732788086,19.179332733154297,19.413999557495117,19.60533332824707,20.381332397460938,19.635599899291993,0.370823476456588,19.74226665496826,0.37783800970468223,19.30640001296997,1.1087373965599134,0.02294182395058919,19.349332809448242
2018-04-20,19.349332809448242,19.998666763305664,19.316667556762695,19.67799949645996,84418500,19.349332809448242,20.005332946777344,19.55666732788086,19.179332733154297,20.022666931152344,19.953332901000977,19.50093307495117,0.31284676538587514,19.68186664581299,0.38847572352001514,19.243533325195312,1.065951005743877,-0.032791263163394424,18.891332626342773
2018-04-23,18.891332626342773,19.441333770751953,18.82200050354004,19.41933250427246,73401000,18.891332626342773,19.349332809448242,20.005332946777344,19.55666732788086,19.413999557495117,19.310667037963867,19.396399688720702,0.4186022935770466,19.63993320465088,0.4506527663136146,19.18296661376953,1.0488426645870568,-0.023670076256160577,18.8973331451416
2018-04-24,18.8973331451416,19.139333724975586,18.56399917602539,19.0,85279500,18.8973331451416,18.891332626342773,19.349332809448242,20.005332946777344,19.179332733154297,20.31333351135254,19.339999771118165,0.4708917388702826,19.498333168029784,0.43783208522615497,19.113899898529052,1.017917629254956,0.0003176334310297513,18.71266746520996
2018-04-25,18.71266746520996,19.01066780090332,18.483333587646484,18.899999618530273,60204000,18.71266746520996,18.8973331451416,18.891332626342773,19.349332809448242,19.55666732788086,20.062000274658203,19.171199798583984,0.5222762576429266,19.36339988708496,0.4524934008246237,19.118933296203615,1.015551353088464,-0.009772049765610302,19.031999588012695
2018-04-26,19.031999588012695,19.05266761779785,18.433332443237305,18.583332061767578,65340000,19.031999588012695,18.71266746520996,18.8973331451416,18.891332626342773,20.005332946777344,19.60533332824707,18.976533126831054,0.2372830490370702,19.306066513061523,0.45474971267623066,19.211266613006593,0.9088392242477543,0.017065024181957433,19.60533332824707
2018-04-27,19.60533332824707,19.631332397460938,18.922000885009766,19.024667739868164,65469000,19.60533332824707,19.031999588012695,18.71266746520996,18.8973331451416,19.349332809448242,20.022666931152344,19.02773323059082,0.34224107667607917,19.264333152770995,0.39718501768543235,19.304433250427245,0.84344941595913,0.030124724287798443,19.593332290649414
2018-04-30,19.593332290649414,19.915332794189453,19.5,19.573999404907227,63423000,19.593332290649414,19.60533332824707,19.031999588012695,18.71266746520996,18.891332626342773,19.413999557495117,19.168133163452147,0.40964993726968085,19.282266426086426,0.4085785415542846,19.442499828338622,0.6115564237419954,-0.0006121312704419068,19.994667053222656
2018-05-01,19.994667053222656,20.05466651916504,19.54800033569336,19.567333221435547,69384000,19.994667053222656,19.593332290649414,19.60533332824707,19.031999588012695,18.8973331451416,19.179332733154297,19.38759994506836,0.5099631271664402,19.363799858093262,0.4634256652153926,19.550466537475586,0.49176324733495996,0.02048323157183285,20.07666778564453
2018-05-02,20.07666778564453,20.456666946411133,19.851999282836914,19.904666900634766,134556000,20.07666778564453,19.994667053222656,19.593332290649414,19.60533332824707,18.71266746520996,19.55666732788086,19.660400009155275,0.414557241523073,19.41579990386963,0.5138971901335582,19.597833251953126,0.4946797655997247,0.0041011301765416786,18.963333129882812
2018-05-03,18.963333129882812,19.202667236328125,18.34866714477539,18.586000442504883,260281500,18.963333129882812,20.07666778564453,19.994667053222656,19.593332290649414,19.031999588012695,20.005332946777344,19.646666717529296,0.4408806398530485,19.311599922180175,0.4859599331089927,19.52693328857422,0.477804008329299,-0.055454155423032336,19.606000900268555
2018-05-04,19.606000900268555,19.790666580200195,18.634666442871094,18.866666793823242,128541000,19.606000900268555,18.963333129882812,20.07666778564453,19.994667053222656,19.60533332824707,19.349332809448242,19.646800231933593,0.44086509412811903,19.337266731262208,0.4948707826312897,19.509566688537596,0.4676953472496292,0.03389002165305066,20.184667587280273
2018-05-07,20.184667587280273,20.3973331451416,19.67799949645996,19.833332061767578,130173000,20.184667587280273,19.606000900268555,18.963333129882812,20.07666778564453,19.593332290649414,18.891332626342773,19.765067291259765,0.49848648664646444,19.466600227355958,0.5329199727549772,19.553266716003417,0.48850179784265463,0.029514774071228045,20.131332397460938
2018-05-08,20.131332397460938,20.516666412353516,19.933332443237305,20.053333282470703,88950000,20.131332397460938,20.184667587280273,19.606000900268555,18.963333129882812,19.994667053222656,18.8973331451416,19.792400360107422,0.5176035412215919,19.59000015258789,0.5293142007308091,19.54416666030884,0.4751093116230914,-0.002642361564227369,20.456666946411133
2018-05-09,20.456666946411133,20.46733283996582,20.003332138061523,20.027332305908203,85911000,20.456666946411133,20.131332397460938,20.184667587280273,19.606000900268555,20.07666778564453,18.71266746520996,19.868400192260744,0.592287084014575,19.76440010070801,0.49427915818995527,19.563899993896484,0.5050047072592179,0.016160606885176954,20.334667205810547
2018-05-10,20.334667205810547,20.865999221801758,20.27400016784668,20.5,84774000,20.334667205810547,20.456666946411133,20.131332397460938,20.184667587280273,18.963333129882812,19.031999588012695,20.14266700744629,0.3260993217277044,19.894666862487792,0.4494325735992604,19.60036668777466,0.5336731855853588,-0.0059638132116135445,20.070667266845703
2018-05-11,20.070667266845703,20.591999053955078,19.93866729736328,20.51333236694336,70194000,20.070667266845703,20.334667205810547,20.456666946411133,20.131332397460938,19.606000900268555,19.60533332824707,20.23560028076172,0.1576019956510088,19.941200256347656,0.4401408139278002,19.602766704559325,0.5357760848452531,-0.012982751883414467,19.46466636657715
2018-05-14,19.46466636657715,20.32933235168457,19.441333770751953,20.221332550048828,109302000,19.46466636657715,20.070667266845703,20.334667205810547,20.456666946411133,20.184667587280273,19.593332290649414,20.091600036621095,0.3832160504678115,19.92833366394043,0.45312891951460715,19.60530004501343,0.5349557069718336,-0.030193360898847388,18.94533348083496
2018-05-15,18.94533348083496,19.130666732788086,18.700000762939453,19.000667572021484,142788000,18.94533348083496,19.46466636657715,20.070667266845703,20.334667205810547,20.131332397460938,19.994667053222656,19.8544002532959,0.6360911561468396,19.82340030670166,0.5476932947616668,19.59360008239746,0.5471815099873978,-0.02668080078854762,19.09866714477539
2018-05-16,19.09866714477539,19.253999710083008,18.770666122436523,18.922000885009766,85110000,19.09866714477539,18.94533348083496,19.46466636657715,20.070667266845703,20.456666946411133,20.07666778564453,19.58280029296875,0.6037430134466276,19.725600242614746,0.5835862995206207,19.570700073242186,0.5582798236580914,0.008093479277920368,18.96933364868164
2018-05-17,18.96933364868164,19.279333114624023,18.931333541870117,19.059999465942383,66309000,18.96933364868164,19.09866714477539,18.94533348083496,19.46466636657715,20.334667205810547,18.963333129882812,19.309733581542968,0.473347871476316,19.726200294494628,0.5827178782049833,19.5189001083374,0.5638645779523871,-0.006771859790704271,18.454666137695312
2018-05-18,18.454666137695312,18.976667404174805,18.266666412353516,18.976667404174805,108778500,18.454666137695312,18.96933364868164,19.09866714477539,18.94533348083496,20.070667266845703,19.606000900268555,18.98653335571289,0.36265036879249524,19.611066818237305,0.70913367915456,19.474166774749754,0.6115012344893437,-0.027131554566867888,18.965999603271484
2018-05-21,18.965999603271484,19.432666778564453,18.753332138061523,18.755332946777344,137739000,18.965999603271484,18.454666137695312,18.96933364868164,19.09866714477539,19.46466636657715,20.184667587280273,18.886800003051757,0.24906721516860958,19.489200019836424,0.7043053219113476,19.477900123596193,0.6079733766506811,0.027707543542699442,18.333999633789062
2018-05-22,18.333999633789062,19.200000762939453,18.22800064086914,19.18400001525879,134187000,18.333999633789062,18.965999603271484,18.454666137695312,18.96933364868164,18.94533348083496,20.131332397460938,18.764533233642577,0.34480218111772926,19.309466743469237,0.7500760934322506,19.449733448028564,0.6480165685610468,-0.033322787235185114,18.60466766357422
2018-05-23,18.60466766357422,18.660667419433594,18.266666412353516,18.517332077026367,89776500,18.60466766357422,18.333999633789062,18.965999603271484,18.454666137695312,19.09866714477539,20.456666946411133,18.665733337402344,0.29182983434406556,19.124266815185546,0.6583827505904479,19.444333457946776,0.6548953596058591,0.014763174167753412,18.523332595825195
2018-05-24,18.523332595825195,18.74066734313965,18.326000213623047,18.559999465942383,62650500,18.523332595825195,18.60466766357422,18.333999633789062,18.965999603271484,18.96933364868164,20.334667205810547,18.576533126831055,0.239259296170579,18.94313335418701,0.5237864429024296,19.418900108337404,0.6811042493403165,-0.004371756014124761,18.59000015258789
2018-05-25,18.59000015258789,18.642667770385742,18.374000549316406,18.5086669921875,58126500,18.59000015258789,18.523332595825195,18.60466766357422,18.333999633789062,18.454666137695312,20.070667266845703,18.60359992980957,0.22948136190140722,18.79506664276123,0.3501274313204037,19.368133449554442,0.7039336724584225,0.003599112439287566,18.917333602905273
2018-05-29,18.917333602905273,19.100000381469727,18.40999984741211,18.567333221435547,84999000,18.917333602905273,18.59000015258789,18.523332595825195,18.60466766357422,18.965999603271484,19.46466636657715,18.593866729736327,0.21051627029222067,18.740333366394044,0.2666523053334658,19.334333515167238,0.708764193642785,0.017608039140968756,19.447999954223633
2018-05-30,19.447999954223633,19.667333602905273,18.773332595825195,18.88599967956543,112345500,19.447999954223633,18.917333602905273,18.59000015258789,18.523332595825195,18.333999633789062,18.94533348083496,18.81666679382324,0.3844091944342448,18.79060001373291,0.3453549963796585,19.307000160217285,0.6923082821692493,0.028051857754248344,18.98200035095215
2018-05-31,18.98200035095215,19.357999801635742,18.86199951171875,19.1473331451416,88795500,18.98200035095215,19.447999954223633,18.917333602905273,18.59000015258789,18.60466766357422,19.09866714477539,18.89213333129883,0.3691196545688556,18.778933334350587,0.3356251678253817,19.252266788482665,0.6712065403516329,-0.023961312441811322,19.454666137695312
2018-06-01,19.454666137695312,19.463333129882812,18.922666549682617,19.05733299255371,81366000,19.454666137695312,18.98200035095215,19.447999954223633,18.917333602905273,18.523332595825195,18.96933364868164,19.07840003967285,0.37146669436844193,18.827466583251955,0.3958964593636229,19.27683343887329,0.6690629192215058,0.024900736382056587,19.78266716003418
